"ITTER107"|"Territory"|"TIPO_DATO_CVSTRA"|"Data type"|"SEXISTAT1"|"Gender"|"ETA1"|"Age"|"ISO"|"Citizenship"|"COPPIA"|"Couple"|"TIP_FAM"|"Type of household"|"PRES_LUOGO"|"Presence in Italy"|"TITOLO_STUDIO"|"Level of education"|"CONDIZIONE_DICH4"|"Labour status"|"LINGUA"|"Language"|"SODDISFAZIONE"|"Satisfaction with life and work"|"DISCRIMINATION"|"Discrimination"|"TIME"|"Select time"|"Value"|"Flag Codes"|"Flags"
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"TIMERES_B"|"living in Italy from 5 to 10 years"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|7.6||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"TIMERES_C"|"living in Italy for 11 years or more"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|7.7||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"1"|"no educational degree"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|7.6||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"2"|"primary school certificate"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|7.5||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"11"|"tertiary (university, doctoral and specialization courses)"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|7.8||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"EMPD"|"employed person"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|7.7||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"EMP"|"employee"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|7.7||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"DISCR_ED"|"yes, in education"|"2012"|"2012"|7.3||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"DISCR_J"|"yes, on the job "|"2012"|"2012"|7.1||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"DISCR_EA"|"yes, in access to employment"|"2012"|"2012"|6.9||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"DISCR_MED"|"yes, during medical examinations"|"2012"|"2012"|7.3||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"DISCR_FIN"|"yes, in access to financial services"|"2012"|"2012"|7.4||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"DISCR_INS"|"yes, in requesting insurance"|"2012"|"2012"|7.5||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"DISCR_PO"|"yes, in public offices"|"2012"|"2012"|7.2||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"DISCR_H"|"yes, in housing (looking for home or apartment to rent)"|"2012"|"2012"|7.3||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"DISCR_NE"|"yes, in housing (problems with neighbors)"|"2012"|"2012"|7.2||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"NOT_DISCR_ED"|"no, in education"|"2012"|"2012"|7.8||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"NOT_DISCR_J"|"no, on the job "|"2012"|"2012"|7.8||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"NOT_DISCR_EA"|"no, in access to employment"|"2012"|"2012"|7.7||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"NOT_DISCR_MED"|"no, during medical examinations"|"2012"|"2012"|7.7||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"NOT_DISCR_FIN"|"no, in access to financial services"|"2012"|"2012"|7.7||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"NOT_DISCR_INS"|"no, in requesting insurance"|"2012"|"2012"|7.7||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"NOT_DISCR_PO"|"no, in public offices"|"2012"|"2012"|7.7||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"NOT_DISCR_H"|"no, in housing (looking for home or apartment to rent)"|"2012"|"2012"|7.7||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"NOT_DISCR_NE"|"no, in housing (problems with neighbors)"|"2012"|"2012"|7.7||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL_ED"|"total (in education)"|"2012"|"2012"|7.7||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL_J"|"total (on the job)"|"2012"|"2012"|7.7||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL_EA"|"total (in access to employment)"|"2012"|"2012"|7.6||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL_MED"|"total (during medical examinations)"|"2012"|"2012"|7.7||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL_FIN"|"total (in access to financial services)"|"2012"|"2012"|7.7||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL_INS"|"total (insurance)"|"2012"|"2012"|7.7||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL_PO"|"total (in public offices)"|"2012"|"2012"|7.7||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL_H"|"total (looking for home or apartment to rent)"|"2012"|"2012"|7.7||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL_NE"|"total (neighbors)"|"2012"|"2012"|7.7||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|7.7||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"OCC"|"continuous coordinated collaboration or occasional worker"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|6.5||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"SEL"|"self-employed worker"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|7.5||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"29"|"diploma of lower secondary education"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|7.6||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"67"|"upper secondary school certificate or diploma of upper secondary education (4-5 years)"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|7.7||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_1FHH_WH_ORS"|"one-family households without other resident persons"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|7.7||
"IT"|"Italy"|"AVE_RAT_J"|"level of satisfaction from 0 to 10 for work by foreign working citizens aged 15 years and over (average value)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_1FHH_W_ORS"|"one-family households with other resident persons"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|7.6||
