"ITTER107","Territory","TIPO_DATO_FOL","Data type","SEXISTAT1","Gender","ETA1","Age class","TITOLO_STUDIO","Highest level of education attained","CITTADINANZA","Citizenship","TIME","Select time","Value","Flag Codes","Flags"
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q2","Q2-2023",50.538609,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q3","Q3-2023",51.588541,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q4","Q4-2023",51.801064,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019","2019",51.132385,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019-Q1","Q1-2019",49.913761,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019-Q2","Q2-2019",48.129721,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019-Q4","Q4-2019",51.035217,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019-Q3","Q3-2019",55.393782,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020","2020",46.423206,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020-Q2","Q2-2020",45.525915,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020-Q1","Q1-2020",41.988666,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020-Q3","Q3-2020",49.817034,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020-Q4","Q4-2020",48.128427,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021","2021",46.974073,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022","2022",49.728667,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2023","2023",51.341783,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021-Q1","Q1-2021",46.648512,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021-Q2","Q2-2021",46.105454,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021-Q3","Q3-2021",46.733533,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021-Q4","Q4-2021",48.604361,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022-Q1","Q1-2022",46.462171,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022-Q2","Q2-2022",43.63047,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022-Q3","Q3-2022",52.888109,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022-Q4","Q4-2022",56.44678,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2023-Q1","Q1-2023",47.395207,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2023-Q2","Q2-2023",50.921969,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2023-Q3","Q3-2023",54.020333,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2023-Q4","Q4-2023",52.804655,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2019","2019",42.840776,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q1","Q1-2019",41.382364,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q2","Q2-2019",41.815147,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q4","Q4-2019",42.637921,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q3","Q3-2019",45.559146,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2020","2020",36.20027,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q2","Q2-2020",32.298349,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q1","Q1-2020",32.626416,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q3","Q3-2020",40.727293,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q4","Q4-2020",39.129042,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2021","2021",36.835733,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2022","2022",36.670546,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2023","2023",36.764603,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q1","Q1-2021",36.008849,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q2","Q2-2021",32.245953,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q3","Q3-2021",39.834454,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q4","Q4-2021",39.314073,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q1","Q1-2022",36.282706,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q2","Q2-2022",32.904103,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q3","Q3-2022",39.746054,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q4","Q4-2022",37.703556,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q1","Q1-2023",33.361054,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q2","Q2-2023",36.23164,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q3","Q3-2023",37.739731,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q4","Q4-2023",39.618966,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2019","2019",63.723609,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q1","Q1-2019",60.483258,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q2","Q2-2019",65.325214,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q4","Q4-2019",64.276609,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q3","Q3-2019",64.769983,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2020","2020",60.803382,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q2","Q2-2020",60.829003,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q1","Q1-2020",59.82528,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q3","Q3-2020",63.855327,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q4","Q4-2020",58.606158,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2021","2021",60.050472,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2022","2022",64.299645,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2023","2023",64.176614,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q1","Q1-2021",54.840574,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q2","Q2-2021",60.664152,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q3","Q3-2021",64.935806,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q4","Q4-2021",59.747735,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q1","Q1-2022",60.709381,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q2","Q2-2022",66.796433,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q3","Q3-2022",65.126935,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q4","Q4-2022",64.694177,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q1","Q1-2023",62.042529,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q2","Q2-2023",64.96358,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q3","Q3-2023",65.502391,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q4","Q4-2023",64.144821,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019","2019",42.191952,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020","2020",37.665067,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021","2021",39.13375,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022","2022",39.997631,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2023","2023",40.549964,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019","2019",55.188226,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q1","Q1-2019",54.10578,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q2","Q2-2019",53.39606,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q4","Q4-2019",48.042948,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q3","Q3-2019",64.551577,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020","2020",45.481428,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q2","Q2-2020",51.400909,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q1","Q1-2020",39.032691,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q3","Q3-2020",54.928126,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q4","Q4-2020",38.646793,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021","2021",47.590071,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022","2022",49.951079,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023","2023",48.184099,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q1","Q1-2021",48.540271,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q2","Q2-2021",48.286668,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q3","Q3-2021",47.61007,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q4","Q4-2021",45.73098,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q1","Q1-2022",49.588477,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q2","Q2-2022",46.3871,,
