"ITTER107","Territory","TIPO_DATO_FOL","Data type","ETA1","Age class","TITOLO_STUDIO","Highest level of education attained","CITTADINANZA","Citizenship","TIME","Select time","Value","Flag Codes","Flags"
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q4","Q4-2020",19.187248,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021","2021",21.109885,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022","2022",19.007997,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023","2023",20.724669,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q1","Q1-2021",23.256043,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q2","Q2-2021",25.96945,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q3","Q3-2021",14.790647,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q4","Q4-2021",21.209898,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q1","Q1-2022",22.687583,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q2","Q2-2022",16.32599,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q3","Q3-2022",15.709232,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q4","Q4-2022",20.950818,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q1","Q1-2023",24.558377,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q2","Q2-2023",17.630397,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q3","Q3-2023",19.608062,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q4","Q4-2023",20.971598,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2024-Q1","Q1-2024",19.47374,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2024-Q2","Q2-2024",14.929158,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2024-Q3","Q3-2024",16.325116,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019","2019",10.459079,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q1","Q1-2019",10.728887,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q2","Q2-2019",10.500345,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q4","Q4-2019",9.47887,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q3","Q3-2019",11.124174,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020","2020",11.03233,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q2","Q2-2020",12.364826,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q1","Q1-2020",9.707795,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q3","Q3-2020",9.879912,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q4","Q4-2020",12.250399,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021","2021",11.040393,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022","2022",8.416502,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023","2023",7.543261,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q1","Q1-2021",13.609216,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q2","Q2-2021",9.124487,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q3","Q3-2021",9.652766,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q4","Q4-2021",11.915999,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q1","Q1-2022",8.226707,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q2","Q2-2022",7.533375,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q3","Q3-2022",8.902141,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q4","Q4-2022",8.915051,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q1","Q1-2023",10.03181,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q2","Q2-2023",7.219442,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q3","Q3-2023",5.895368,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q4","Q4-2023",7.441936,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2024-Q1","Q1-2024",8.896655,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2024-Q2","Q2-2024",5.63775,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2024-Q3","Q3-2024",7.149324,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019","2019",13.066252,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q1","Q1-2019",14.885023,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q2","Q2-2019",12.456498,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q4","Q4-2019",13.337617,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q3","Q3-2019",11.515534,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020","2020",12.390768,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q2","Q2-2020",6.786629,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q1","Q1-2020",12.714415,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q3","Q3-2020",16.179975,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q4","Q4-2020",13.266353,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021","2021",13.200931,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022","2022",10.734795,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023","2023",9.65167,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q1","Q1-2021",13.226579,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q2","Q2-2021",17.095411,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q3","Q3-2021",10.955274,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q4","Q4-2021",11.846943,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q1","Q1-2022",12.717575,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q2","Q2-2022",10.872676,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q3","Q3-2022",9.720703,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q4","Q4-2022",9.565576,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q1","Q1-2023",10.427663,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q2","Q2-2023",11.409328,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q3","Q3-2023",7.23669,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q4","Q4-2023",9.357089,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2024-Q1","Q1-2024",11.568444,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2024-Q2","Q2-2024",10.456554,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2024-Q3","Q3-2024",7.950696,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","7","upper and post secondary","FRG","foreign","2019","2019",10.91257,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","7","upper and post secondary","FRG","foreign","2019-Q1","Q1-2019",12.444238,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","7","upper and post secondary","FRG","foreign","2019-Q2","Q2-2019",11.113375,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","7","upper and post secondary","FRG","foreign","2019-Q4","Q4-2019",10.821231,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","7","upper and post secondary","FRG","foreign","2019-Q3","Q3-2019",9.244665,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","7","upper and post secondary","FRG","foreign","2020","2020",12.267531,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","7","upper and post secondary","FRG","foreign","2020-Q2","Q2-2020",11.985218,,
